date,AFE_0 A:10_01,ANS_0 A:10_01,APS_0 A:10_01,APT_0 A:10_01,ARA_0 A:10_01,ASB_0 A:10_01,ASO_0 A:10_01,AUW_0 A:10_01,AUY_0 A:10_01,AVR_0 A:10_01,AWB_0 A:10_01,AWC_0 A:10_01,AWE_0 A:10_01,AWI_0 A:10_01,AWO_0 A:10_01,AYY_0 A:10_01,AZB_0 A:10_01,BAP_0 A:10_01,BAT_0 A:10_01,BBR_0 A:10_01,BCA_0 A:10_01,BO_0 A:10_01,C_0 A:10_01,CA_0 A:10_01,CAP_0 A:10_01,CC_0 A:10_01,CL_0 A:10_01,CO_0 A:10_01,CQD_0 A:10_01,CT_0 A:10_01,CUA_0 A:10_01,CZR_0 A:10_01,DAE_0 A:10_01,DF_0 A:10_01,DH_0 A:10_01,EP_0 A:10_01,FC_0 A:10_01,FN_0 A:10_01,GC_0 A:10_01,HG_0 A:10_01,HO_0 A:10_01,IHW_0 A:10_01,IJ_0 A:10_01,JAA_0 A:10_01,JO_0 A:10_01,KC_0 A:10_01,KI_0 A:10_01,KO_0 A:10_01,KW_0 A:10_01,LA_0 A:10_01,LB_0 A:10_01,LC_0 A:10_01,LH_0 A:10_01,LL_0 A:10_01,LN_0 A:10_01,LP_0 A:10_01,LT_0 A:10_01,LW_0 A:10_01,LX_0 A:10_01,MFE_0 A:10_01,MFW_0 A:10_01,MMB_0 A:10_01,MW_0 A:10_01,ND_0 A:10_01,NG_0 A:10_01,O_0 A:10_01,OQA_0 A:10_01,PL_0 A:10_01,PNL_0 A:10_01,PPC_0 A:10_01,PSA_0 A:10_01,QC_0 A:10_01,QK_0 A:10_01,QS_0 A:10_01,QW_0 A:10_01,RR_0 A:10_01,RS_0 A:10_01,S_0 A:10_01,SB_0 A:10_01,SCO_0 A:10_01,SM_0 A:10_01,TIO_0 A:10_01,TO_0 A:10_01,W_0 A:10_01,W5_0 A:10_01,W6_0 A:10_01,W7_0 A:10_01,WT_0 A:10_01,XA_0 A:10_01,XB_0 A:10_01,XO_0 A:10_01,YUT_0 A:10_01
8/7/17,127.6147563,101.4360246,123.0588538,95.23519371,115.1797892,105.79525,113.5718679,91.61487777,95.02996758,100.7800798,98.71867637,99.76498934,100.3362048,101.3611419,93.47778845,98.61506743,100.182214,113.8229176,96.42029809,93.4852118,99.29783767,94.38698767,98.69878507,93.78630739,95.05887334,92.13894463,88.65758579,90.4253475,122.3543058,96.55636256,93.65671574,95.1375301,116.0227731,98.26921631,91.55469563,92.32990186,110.3231138,84.32479075,107.4306223,115.1137778,94.32707748,97.54967824,94.94862178,97.34208802,75.49859486,98.21775119,99.47343157,97.65387962,102.8363048,114.3278213,110.7190235,107.6438556,118.2568984,116.1632125,103.6021868,115.259041,98.79034782,98.25420896,112.3976724,123.5662182,102.980426,91.16126135,132.2143579,77.53178322,77.53178322,121.1144677,91.76373989,102.2310417,113.1301265,106.0708213,113.7912343,88.01900565,100.1553477,93.95399609,73.03101463,116.2911618,103.9734718,93.94038937,66.83700716,113.1255133,95.50413184,107.3559727,95.65193533,103.5614898,99.69576601,99.5980572,93.2808799,100.3014239,123.0925548,87.82437824,102.1605038,70.7412692
8/8/17,126.1234723,100.9285837,122.7051389,94.89076933,114.2703496,105.5082472,112.6453398,91.32232487,94.82298343,100.5184425,100.1811753,101.1132717,100.3393466,101.4936919,94.4207935,97.98909883,99.60835392,113.0452156,95.96796452,94.1969907,98.43084244,95.20212246,98.03593225,93.64157543,94.59002108,91.50723786,88.26267449,90.02821498,121.7838894,97.49182858,93.36126869,95.04039675,115.1671951,98.31464822,91.25532463,92.46916265,110.1533859,82.84469704,107.25177,116.519536,93.7173281,96.68488242,95.7216092,96.60854034,74.06293925,98.70175278,98.5611586,99.28523814,101.4592788,118.2474652,110.8395012,107.1353019,117.605943,117.1760124,105.9046796,116.447882,96.84324508,97.54151553,115.1558975,122.830705,101.7267512,90.75322398,133.0788014,78.113064,78.113064,120.7832522,91.45828001,102.5361775,112.3745556,105.6277316,113.0266825,87.57446522,100.680638,94.93575154,72.72520562,117.2566343,105.095712,94.23273498,66.40331353,111.5998221,95.38086094,108.3914221,95.27498374,102.1091712,99.60357144,100.8871533,94.1531067,99.97703376,122.359861,87.33404028,101.0332973,72.83067378
8/9/17,129.4233045,101.2905899,126.0527773,96.94620517,117.1085423,109.136566,117.0901918,92.03960818,95.30408173,100.9465762,99.97667331,100.9046277,100.1555547,101.3839954,94.21437192,98.42549965,100.4342712,117.2774702,95.84453679,94.23632154,99.33346761,96.10158155,98.69878507,93.49684348,96.52449813,90.46943388,88.92442099,90.99514632,124.5218879,97.36981127,93.21354516,95.66168362,117.8951829,97.0425548,91.9949471,92.46916265,106.7588286,84.68974536,108.6740717,115.9057542,95.10364507,96.77739959,95.97927167,97.42491127,75.13264343,98.63260969,99.47040435,99.43699242,102.1753323,118.1743375,110.8395012,104.6651842,118.4738836,115.4962467,107.1732982,115.9840539,96.87673334,98.25256226,115.3135103,123.6397695,102.5625344,91.08781462,133.5792687,79.80154624,79.80154624,119.4583902,92.44653255,102.7045284,116.6035893,109.1210322,116.5279513,86.51868169,100.0152703,94.69031268,72.22826597,118.8496639,106.2387344,94.13528644,65.728679,112.8114004,95.01104823,107.5716913,95.01618115,102.6677552,100.2917844,100.6773004,93.91468817,100.690692,123.2390935,87.29093365,102.1605038,66.56246005
8/10/17,130.802479,100.8084419,128.3726295,98.80535614,118.317157,111.3661241,118.0555194,91.25535493,94.31577902,99.75515361,100.7590483,101.5716561,100.0958616,101.4266551,94.57375337,97.29862452,99.66220399,118.3164801,95.30927246,94.83229297,98.52931064,94.97725769,94.72166814,93.49684348,98.38514018,88.66455739,87.18957207,89.61381583,127.2741468,93.89909675,91.58858637,94.59138412,119.0546111,94.95268705,91.16727434,92.19064108,106.4948075,86.00763701,109.5853668,114.9553825,93.83812751,96.24165237,94.94862178,96.60312978,76.31494804,95.831889,98.52137234,100.7648424,98.76030776,118.6569802,110.0865155,103.2606075,117.9965163,116.2249686,109.3908834,115.3851302,97.40297732,97.0089715,115.5400788,124.1546287,103.3983175,89.95673503,127.9831345,82.62491,82.62491,117.4710972,90.7395509,103.7356772,117.64501,111.4922423,117.4005669,85.46289816,99.70009617,95.52480481,70.04937676,118.2703804,105.1996231,91.01693327,63.80115175,112.7066961,91.15883252,107.6867413,94.87740296,98.42251618,98.78193603,101.3683948,94.40633383,99.30662752,123.6787098,86.36414102,102.7537704,64.47305547
8/11/17,131.6532592,101.2336806,127.6896434,98.77572823,118.7553295,111.0292735,118.485416,91.44392818,94.46868623,100.1573398,100.2694829,101.0658526,100.4822958,101.8044988,94.05844195,97.57771042,99.66025761,118.577788,95.91725527,94.40402386,98.83637595,94.52752815,95.64966209,92.91791565,98.46266693,89.20602034,87.58304296,89.95914845,126.6609492,93.87198179,92.77037458,95.04222946,119.8795375,97.17885052,91.37859504,91.07655478,106.9474151,87.38635444,109.9260379,115.3117719,94.02795514,96.54441969,95.78602482,96.95169499,76.62459925,97.08040304,98.76765793,101.5236138,97.21803859,118.978742,110.0563961,104.0355464,119.124839,114.2364224,106.1444185,115.1824868,97.4268975,97.24741422,113.9048454,125.1843472,103.6371127,90.27173988,122.6599824,82.56954993,82.56954993,116.5878559,90.95516963,104.1355104,117.9246794,111.1958411,118.0786675,85.68516838,99.4549607,94.73940045,69.64800243,120.635788,105.3450987,91.43108955,63.60839903,109.9544689,92.29908837,106.0760421,94.94304129,98.14322414,98.90854125,100.9092431,93.83324084,99.69589566,124.7044811,86.9137506,103.4063636,63.57759637
8/14/17,130.1170176,100.114465,126.7694095,98.47574571,118.0656381,109.8299042,116.5671768,89.98116371,93.06455049,98.25668564,100.4553938,101.2523676,99.37169039,100.7288631,94.11487375,95.62443825,97.63406766,116.7657422,94.73650441,94.57664253,97.42866938,93.93725812,96.17994435,92.04952392,98.16363517,86.63407134,85.36529794,87.59361998,125.6627206,92.86872838,92.77037458,93.31215628,118.8587077,95.63416566,89.84651993,90.38025085,107.3434468,86.39286688,109.6109172,115.0147807,92.36552525,95.61392071,94.43329683,95.84939654,76.59644914,94.81958031,97.64585842,100.9545352,96.22657984,117.7209459,111.5322481,103.2606075,120.0795736,114.7675248,104.02173,114.921302,97.54649841,95.79831481,114.7224621,125.9900979,103.2258544,89.08761543,121.93203,81.90522904,81.90522904,115.4838042,88.58336355,102.5782652,116.1508648,109.8983294,116.5171449,82.90679068,97.77403179,94.93575154,70.81389929,119.1393056,104.3475519,90.8951226,65.05404446,108.7728061,92.05254657,105.6302236,93.49337174,98.534233,97.65222793,101.0906948,93.8835901,98.22532714,125.2875529,84.95778709,102.4143161,64.32381229
8/15/17,129.206199,100.4243044,122.7525885,98.21279806,117.5361245,108.689446,115.4202684,89.95649057,92.99555577,98.29560689,98.89219319,99.65592547,99.63088401,101.0975655,92.86000877,95.79985427,97.68629574,115.7469525,94.89021683,93.36721929,97.52648976,91.94158328,94.19138589,92.33898783,98.16363517,84.15236617,85.31164282,87.7144864,121.7838894,91.75701513,91.88403342,93.22785187,118.4509088,93.4534341,89.86412999,90.51951163,109.6442023,84.32479075,108.699622,114.163406,92.01463174,95.78457138,94.30446559,96.10639835,78.42620629,91.47896164,97.70661895,99.51286956,93.96825713,119.2420017,112.5261893,105.6338578,122.423013,117.0648514,103.0128286,114.5430344,96.5418508,95.84606923,116.4562036,124.4518467,102.1095816,89.1112816,119.7936698,81.24090816,81.24090816,114.0485371,88.76304583,101.7891207,115.1511627,109.204206,115.5959006,81.07306139,97.42383826,92.57953847,69.39953261,118.2221067,102.7265383,89.82318869,63.27108176,109.14675,91.15883252,105.4864112,93.57776389,95.9647462,97.73695604,99.48760833,92.58783721,98.20370113,123.8298734,85.1086603,101.0721342,63.57759637
8/16/17,129.4787901,100.5112491,123.9986427,98.46463524,118.38467,109.1486503,116.0146742,89.56524513,92.46783942,97.22094804,98.88134839,99.59744195,99.70314405,101.1524137,92.80803211,95.12715195,97.20748429,116.2711237,94.58332021,93.19551105,97.14298204,92.33509663,93.46224778,91.90479196,98.31130518,82.97919646,83.95237975,86.79935495,123.0102846,91.58076791,91.29313932,92.64138639,119.0932587,93.498866,89.51192881,90.10172927,107.3057295,87.69048328,108.9721589,116.955123,90.5650389,95.4077548,94.36888121,95.57033628,79.74926146,90.77034556,97.36843575,99.47493099,92.42598797,121.9184749,111.5322481,104.9315695,119.3852211,123.7839145,107.1033743,117.3079905,96.039527,95.22987264,122.8789277,125.5505975,103.4021079,88.70161207,122.5689883,80.1449094,80.1449094,114.8213732,87.50526988,102.5361775,115.6795987,109.2238653,115.7606979,80.35068319,97.80905114,92.33409961,68.99815828,117.6428233,102.3940227,89.82318869,62.35550632,109.3860741,90.78901981,105.5007925,92.9626389,93.67455144,97.22241945,99.4134498,92.56118173,97.38191283,124.923133,84.26269261,102.7644505,58.50332811
8/17/17,129.2113208,101.5988484,123.903456,101.3311349,119.3417657,109.2060509,116.0441617,90.18383589,92.77178912,97.5344803,98.30812318,99.01102607,100.1461295,101.5515873,92.36103287,95.67117198,97.68597135,116.3006764,95.02350469,92.79819676,97.82405375,93.3469881,92.93196553,90.60220436,100.8659962,84.33285382,84.48893096,88.11161892,122.639514,91.44519313,90.99769227,93.17653614,120.1833876,93.68059363,90.09306075,89.8232077,105.9667652,88.09162914,109.7897695,116.3413413,91.00221769,96.13368608,94.6909593,96.14239941,81.12861684,89.11690804,97.99658294,100.4992724,91.26928609,120.8215597,111.8334424,102.8973549,116.1738412,118.5346465,106.7587496,116.5559585,96.9245737,95.63660849,120.6723476,126.209848,104.9296391,89.33570215,121.977527,81.26830813,81.26830813,114.0485371,88.40368127,103.2937563,115.6873244,109.3297229,116.2199693,81.35089916,97.49387697,91.25416862,70.64188172,117.0152661,103.9111252,90.65150126,64.04209266,111.0463851,91.2512857,106.6225293,93.46899178,92.50152486,97.80025865,98.83280431,92.1243279,97.66305093,125.5062048,85.50739667,104.2233439,59.10030085
8/18/17,133.6344529,103.4822862,126.989613,99.99195695,123.9318336,110.7045902,119.7311836,93.09040183,96.07683371,100.8262167,99.71040199,100.4353563,103.3984636,104.7099277,93.592232,98.86021104,100.8847563,119.9958484,98.02237757,94.20933631,101.0882157,94.46692797,93.31466408,90.16800849,99.53685335,84.73895103,87.0286067,90.99369355,124.754233,91.9061474,90.84703383,96.09608992,124.977498,96.13391665,93.03727842,89.54468612,105.439661,88.25208748,109.7216353,116.3808259,93.1980124,98.10729737,94.6909593,99.544747,78.98920849,88.88070268,101.5963603,101.4856752,91.32090899,120.0171552,110.3274709,102.5825359,114.7851363,115.9161881,109.3109705,116.4839075,97.21161587,98.84141174,123.1941534,126.3563481,104.8708879,92.16398442,121.665564,80.28190924,80.28190924,114.3800735,91.45828001,103.3674098,119.3630086,111.9528688,120.5016566,82.29554758,97.21372215,92.72680179,70.83301236,117.345418,105.3035343,91.11301747,64.62035083,112.4607971,91.55780664,107.3295944,96.49809708,92.86880261,101.0281386,100.2272085,93.29627844,100.9964869,125.7248567,87.6924141,104.1066325,58.72624831
8/21/17,129.7576234,101.4839651,125.2126568,100.8847423,122.7843167,110.1426379,117.2084844,91.10808461,93.92071257,98.41301062,99.62028937,100.3839713,100.6452501,101.8799296,93.58921805,96.4264707,98.58819274,117.6620555,95.60196839,94.03868948,98.4899777,94.99889941,92.61305006,88.14176111,100.4229486,85.3706578,85.00759714,89.03179937,124.4419926,93.15343543,92.50427657,93.50568329,123.6549848,96.95752945,91.09231038,88.84838219,104.7807808,88.65323333,110.1474741,117.9799517,90.44036944,96.36579123,94.17563435,96.50961499,78.75756858,87.83465037,98.54292315,102.6246839,89.97871361,121.0555683,110.0262766,102.5341023,112.2681087,115.1998174,112.6323538,118.2491564,98.52722583,96.49776082,123.2138551,126.136598,104.5771319,89.3867215,119.2589924,81.98070732,81.98070732,110.6226605,89.44583849,103.6935895,117.0415238,109.9847599,117.3171345,82.35111513,96.65341251,92.48136293,71.17704749,117.6755699,104.9502364,90.96727551,65.15042082,114.8532598,91.12867732,110.7783405,94.46475789,91.71450111,98.79995138,100.1278372,93.26322343,98.67853474,125.5062048,85.57603596,103.8732095,55.35977548
8/22/17,130.418515,101.6085568,125.717867,97.31360096,122.2925237,109.5806857,117.4025382,91.54522927,94.5348575,99.3179629,100.1751934,100.9797171,101.3858806,102.5991557,94.088027,97.01392527,99.08031351,117.6620555,96.25164684,94.51955254,99.19495814,95.72686032,91.84765296,87.70756524,96.2902003,85.09992633,85.54414835,89.55265623,124.9898326,93.38391257,92.50427657,94.40572407,123.4076748,97.68962972,91.57409146,88.43059983,106.9644981,88.65323333,109.6620178,118.2366016,91.51820078,96.51646227,95.0130374,97.24865465,75.97788969,87.12603429,99.25842583,103.6118248,88.17191213,120.6606788,110.7190235,104.3503653,110.8794039,118.5840514,113.6362606,118.1500863,97.8096204,97.04488139,122.8198229,126.5760983,104.5183807,89.95287169,116.9861192,81.32310807,81.32310807,108.5229297,89.78723482,103.2516686,117.0415238,109.7973923,118.628247,82.29554758,96.12812223,93.02132842,71.36817813,117.9113927,105.3243165,91.08872715,65.10223264,114.9886822,90.97541685,109.2054814,94.94743841,90.0355171,99.26906073,100.8106144,93.8431887,99.56156413,125.9435087,85.88491277,103.6397866,62.27974742
8/23/17,132.2250093,102.9709749,126.9535878,95.5280303,121.3089377,109.7680031,117.7906458,92.70321656,95.7045674,100.588419,101.3403337,102.1631798,102.2714171,103.4590998,95.13838906,98.10491232,100.2778074,117.8565383,97.2463331,95.68263076,100.6204107,97.54676261,90.76334039,88.86542089,94.36914576,84.42309765,86.58148069,90.69854133,125.8328817,94.36005102,91.29900913,95.571686,122.3324716,96.08816038,92.71609104,88.43059983,106.8515472,90.17758757,109.9771386,117.999694,93.38147305,97.77994659,95.52836234,98.50196371,75.97788969,86.85608531,100.5097916,103.5358909,87.91379763,121.9331005,110.2069932,102.8489212,110.3152425,116.6202076,116.0586229,117.8889015,98.6946671,97.99738841,121.9332505,127.0888487,104.7533855,90.92964534,117.1198177,81.10390831,81.10390831,108.743954,91.45828001,103.2095809,117.2349809,109.704458,119.9969606,81.79543959,96.82850927,94.05217164,71.59753488,118.8546839,105.5737032,91.1373078,65.87324354,112.0394829,90.36237495,109.118902,96.34227108,90.2453901,100.3187217,101.9886455,94.88742668,100.6653509,126.5265805,87.38925723,104.1649882,64.1500101
8/24/17,134.2406283,102.7428265,128.5498463,95.08163764,120.9810757,110.7045902,118.1787533,91.70402876,94.62745166,99.86181501,101.8161916,102.7428677,102.2553165,103.4434645,95.51663996,96.67823695,99.0146974,118.5380058,97.90190149,96.3183228,100.5503708,97.71475359,90.89090657,89.1548848,93.77723413,85.50602354,84.82874673,89.69155139,127.7063241,95.1328273,90.6963754,93.97429956,121.671215,94.57820358,91.64546643,88.84838219,107.0586239,90.0973584,109.7471856,120.1121195,93.0718832,98.31124139,95.85044044,98.6152915,77.39668412,86.31618734,100.737015,105.0166022,89.46248461,122.4742453,112.6165476,103.478559,110.7058158,115.5456515,116.8927146,120.1044689,98.50330565,96.66199775,122.7705689,128.1875996,105.5759023,90.51819899,119.2144263,81.70670763,81.70670763,111.5067577,90.38018634,103.3884536,117.9128545,110.5468626,120.6250877,82.74008801,97.00360604,94.73940045,73.12657994,119.5621522,104.8878898,91.96317893,67.55982988,113.5742703,91.64976293,109.4940794,95.14697169,91.1898186,99.15301616,102.5432017,95.30211688,100.0472303,127.5469561,88.55040523,104.5734784,66.58135159
8/25/17,137.4969588,102.182973,130.8851928,95.08163764,122.6203857,113.1397165,120.8955063,92.32852113,95.30773528,100.7293362,101.0526057,102.0475633,102.0138065,103.2089342,95.017831,97.51745775,99.9825349,121.4552468,97.93902597,95.82220015,100.9660278,97.21078065,90.18929255,89.87854458,94.51800977,87.2206562,85.61568851,90.24713205,130.0623199,93.01786064,90.24440011,95.00265195,123.6549848,96.63723558,92.32352868,88.98764297,107.6233783,89.2750094,110.2496754,120.1121195,93.10054892,97.86873489,95.46394673,98.78077941,78.43906371,88.67824094,101.0185886,103.9914943,89.25599301,120.3535425,112.0442784,103.5754264,109.490699,113.9399931,114.2855536,119.7397109,97.73785986,97.37537043,120.554138,129.6526007,105.9284094,90.92964534,119.3035586,80.11750943,80.11750943,111.8382941,90.21847229,103.0201862,120.8147104,113.2644417,123.1046811,84.12927686,97.77403179,94.24852273,73.52795427,119.8923041,104.0981652,91.76885631,67.60801806,114.3115701,91.31258989,108.3829771,95.79307947,91.34722336,99.99096972,101.924535,94.81230165,100.7757295,129.0046356,88.13284955,105.2153914,70.13485069
8/28/17,135.912767,104.3916436,130.7073543,94.63524497,123.4400406,111.8284946,121.8657752,91.29543232,94.251406,99.81337474,101.7434691,102.5887125,102.947645,104.1157844,95.53773761,96.34254862,98.83425312,122.264295,99.45256257,96.62853902,100.9077704,97.18278215,89.55146163,88.34335205,93.7063465,90.10845858,83.29063326,89.27486591,133.3834223,95.34974696,91.29900913,92.34158095,124.0953817,96.63723558,91.32427905,88.15207825,109.8447459,89.2750094,111.7230778,121.2966572,93.50186911,99.90835445,95.14186863,97.83917416,77.16504422,88.64449732,100.0374463,103.7636926,87.86217473,120.3535425,114.4839522,104.9800031,106.9736714,113.9399931,114.2855536,119.7397109,97.73785986,96.35938533,120.554138,129.6526007,105.9284094,88.87241355,118.4122358,81.13130828,81.13130828,111.2857334,89.643489,104.0934227,121.6194918,112.1087586,121.8374552,84.12927686,97.77403179,95.08301486,73.52795427,119.3263294,104.3267697,91.45308206,68.95728713,112.8971582,91.09802523,108.2963977,94.80681495,89.8256441,98.99982418,102.7403416,95.48692446,100.2238362,129.7334754,89.87743152,105.3321029,71.06998204
8/29/17,141.0108279,104.8851561,133.8078069,92.40328165,122.2925237,112.0158121,120.5073987,91.6772648,94.97704186,101.0838309,101.8841713,102.6834537,104.0907922,105.2258942,95.91297456,97.43353567,100.064555,120.9029158,100.2480617,96.76810841,102.466975,96.31482875,88.9774138,87.92466318,91.26781233,88.39382592,83.05812773,89.69155139,133.4685788,95.66156897,90.6963754,93.95756327,123.3243565,96.31694172,91.69899766,87.87355668,107.6986789,90.77930635,112.021165,121.9876375,94.8262257,100.923949,94.49771245,100.0099984,75.9489347,86.82234168,102.4993605,102.7006178,88.01704343,121.7868451,113.3394139,102.7762707,104.5434379,116.5213978,116.5031389,121.9822974,98.00098185,97.11205396,122.3765367,131.1908519,105.7521559,89.86646795,117.6991775,81.7341076,81.7341076,108.9649783,90.47002748,105.5875363,120.2652924,112.4834937,126.2727457,84.90722262,96.82850927,95.13217877,72.28560516,118.9018484,103.6617385,91.06443682,66.59606626,111.2419953,90.91411266,106.7523984,95.382611,90.19292185,99.88117117,102.499927,95.72732457,100.9964869,130.5351991,91.62773344,105.0403242,71.2570083
8/30/17,140.7077402,106.6213492,135.9613121,91.51049632,123.7679026,110.8919076,121.6717214,90.02146788,93.50687337,99.36640317,104.0974636,104.64251,105.0729327,106.1796504,98.26385663,96.09078238,98.42415249,121.8442123,101.8046127,99.0012186,101.1309815,96.42682274,88.1482336,89.18072979,90.6759007,86.81455899,82.19964579,88.07689513,135.3704067,96.89529952,89.49110796,92.76184793,124.730188,94.94425371,90.02168578,88.15207825,108.2446083,90.29793132,111.6038429,121.3361418,94.90648974,103.2625789,94.56212807,98.37543877,75.31192496,86.51864908,101.178147,102.3209483,88.63651822,121.3334535,114.4538328,102.8004875,106.4963041,116.0891052,115.2245311,121.5139661,99.36443217,96.13334964,121.8051901,130.6781015,105.8696582,89.95287169,116.896987,80.52850896,80.52850896,107.5283203,88.81695051,104.7142164,121.2016246,111.2963328,126.2535453,83.35133111,97.1787028,97.14789936,72.55318805,119.9394687,103.5162629,90.67579158,67.02975989,111.5880748,90.30107077,106.954417,93.98967864,90.19292185,98.6355823,104.4184349,97.94651811,99.56156413,129.8792433,93.66403241,105.2737472,71.81808711
8/31/17,146.2736103,113.1017344,138.0862258,87.49296233,127.2104536,112.2031295,125.3587433,93.9575541,97.20308104,103.71722,105.694196,106.2804095,110.901373,111.636387,99.60506499,100.6225747,102.5907749,125.6358477,111.9324572,100.7225744,106.6732928,97.46276712,91.27360512,90.1576705,86.98620001,86.90480282,84.47104592,91.77497884,136.9316087,96.908857,93.1069103,95.48242575,128.0364711,94.66971611,93.92946559,88.56986061,107.3598262,90.0773011,112.2937018,121.888926,99.86566055,113.4413047,95.20628425,103.4948805,77.48354909,87.29475241,106.6673055,102.3209483,90.0819594,123.0446413,116.1706403,102.0981991,106.5830982,117.1636612,117.3871762,121.8291891,99.72323489,100.47169,123.8344557,128.6270999,104.5771319,92.31868825,114.1784524,83.29590584,83.29590584,104.7655166,92.53637369,105.06144,124.9732635,113.357376,132.7405347,83.62605534,98.57947689,98.96696427,73.94844166,120.9770889,103.807214,91.84172729,69.39098076,114.356711,90.88346056,110.8649199,98.04875575,91.1898186,102.5893161,106.1205696,99.37689877,103.6897265,127.765608,101.7691887,103.7564981,84.53587337
9/1/17,148.2365184,111.9270129,140.8135606,83.47542835,127.5383156,115.200208,126.1349584,93.71310994,97.29000617,104.0563019,106.5478945,107.1475328,110.3700511,111.2455033,100.5243202,101.3778735,102.5907749,126.4137787,109.2702034,101.4669444,105.9569664,99.17067542,90.6357742,89.59941867,83.14409094,87.85236297,84.57835617,91.58399799,139.1172915,98.35950721,93.1069103,95.83388796,128.283781,94.21215344,93.78671565,89.12690376,107.4727771,89.41541045,112.9835608,122.6786178,100.1465847,111.5179171,95.33511549,102.9077127,79.04711847,87.09229067,105.9950211,102.3209483,90.5981884,124.126931,116.9205315,101.8560307,106.6698922,117.1760124,119.7271282,122.6667816,99.46011289,101.4544246,125.5583464,129.0666002,104.4008783,91.54681488,112.6186375,84.11790491,84.11790491,104.4339802,92.84183356,106.1662423,125.7470917,115.1381174,133.4125484,83.73594503,98.05418661,100.1468983,71.10427083,122.1090383,103.3500051,92.25466285,66.25874899,116.7642207,90.57693962,112.2213305,97.84542183,92.08177886,102.5252122,107.0277337,100.2573642,104.3078471,128.3486798,99.97884717,103.6397866,81.54345307
9/5/17,146.8849422,109.5921325,141.2024038,88.78928663,127.0543913,116.7452021,126.8723628,94.87645002,98.24807227,104.7190528,108.0940373,108.9058661,108.9837839,109.5131067,100.780506,101.7414239,103.3417512,126.9676655,107.189626,101.9764658,106.5746698,98.52671,91.4649544,90.71592233,88.5421833,87.80724106,87.0286067,92.6777974,140.2243257,102.0335839,93.55888559,97.77529824,128.2057527,90.09408942,94.89302774,89.12690376,106.9644981,91.52142617,114.1759095,123.0734637,100.2153824,108.0592992,95.33511549,103.3769442,83.9694665,86.28244372,106.6913156,104.6369326,91.88876088,121.6773451,120.045078,101.1537424,110.6624187,114.0526304,120.1684841,123.790845,99.82012778,101.8141338,123.7443753,130.6781015,106.104663,91.20778308,112.1284099,81.43270794,81.43270794,102.2237372,94.11757774,106.1662423,126.313534,116.7764594,130.8396959,83.4612208,98.96468977,101.3268323,71.76791069,120.5054434,103.3292229,94.10072772,67.60801806,117.0651594,93.42758442,112.0914614,98.84498857,92.97373911,103.6317448,108.6080585,100.3264792,105.0142706,129.9521273,97.18751601,105.3321029,92.20395038
9/6/17,148.78941,109.2361563,142.6179646,91.85689703,128.3750194,117.7477248,128.4496319,96.36987893,99.38754733,106.6060215,108.8354902,109.5867185,108.0547756,108.7766818,101.4737148,103.5558193,105.3466512,128.9078253,107.543915,102.3640965,107.9263732,98.83469346,92.10278532,90.29723345,91.30325614,86.49870561,87.92285872,94.10147281,141.3313598,102.0335839,93.55888559,98.94869852,129.4581727,88.99593902,96.37405845,88.7091214,107.9057556,91.1804522,113.7160036,124.0013515,100.8746942,108.7279916,95.27069987,104.6400987,81.53724747,86.31618734,108.197189,103.8016596,92.66310437,122.1585138,118.5140502,101.4201276,110.3152425,114.3477531,121.0013251,123.8223187,100.0601377,103.5428198,121.9106871,130.6781015,105.9871606,91.67271747,114.8915106,82.19990708,82.19990708,103.3288587,95.59097243,105.9663257,128.2573906,117.7792506,132.7377917,81.86782027,99.27986394,102.2609467,72.45051169,119.9866332,103.3292229,94.343631,68.86091077,114.5222272,93.67280117,110.0568455,100.2645254,93.55088986,105.5101546,109.295644,101.0942571,106.4491934,129.9521273,95.71177125,105.2737472,107.7271307
9/7/17,150.0604875,107.7248755,144.2107921,88.40717451,128.5258359,118.0189605,128.9386474,96.70175202,99.79571751,106.8548283,108.9208601,109.6381035,107.119327,108.3482732,101.4450823,103.8277268,105.7925126,128.8938225,106.78911,102.2267602,108.8680926,98.4987115,90.6357742,89.45985571,87.87229528,86.00236457,87.76338558,94.60496778,143.4035006,101.7217619,94.01086088,99.06585259,129.3999822,89.22472035,96.69524583,88.7091214,109.600019,91.441197,114.6783993,123.6657325,102.3997108,107.3396655,94.04680312,105.4361165,84.75125119,87.15977791,108.8066105,105.3583048,91.21766319,122.245999,119.638887,102.8973549,106.6698922,114.3108628,120.8292711,123.7503787,99.85852937,103.8568516,123.2711654,130.6048514,106.2221654,91.70645607,115.8273996,81.67930766,81.67930766,103.3288587,95.73471826,106.9869526,128.2527476,118.0505588,133.1602004,80.87881305,98.68453495,102.9000776,71.673105,119.7036459,102.2485472,94.12501805,67.60801806,112.8520174,93.24367185,108.7437246,100.3006314,91.76696936,105.9605259,109.3773849,101.0807346,107.1114654,129.9521273,95.00821852,105.5071701,113.3379187
